C,n,P,t,a,N,LN
-9.924849699,3.158517034,12503.00601,2.173747495,2.491983968,61447.49715,4.788504198
-9.742084168,2.982965932,12659.31864,2.271543086,2.173346693,71876.42672,4.856586478
-9.874348697,3.110420842,15448.8978,2.52004008,1.896793587,55271.3656,4.742500195
-9.54248497,2.812224449,16651.30261,2.882364729,1.838677355,64615.78037,4.810338594
-9.60741483,2.903607214,15424.8497,2.178557114,2.095190381,32291.00666,4.509081584
-9.915230461,3.153707415,11000,2.813426854,2.405811623,208310.4826,5.318711125
-10.03306613,3.261923848,11709.41884,2.399799599,1.892785571,114963.6195,5.060560429
-9.653106212,2.879559118,16182.36473,2.194589178,1.54008016,35603.4451,4.551492024
-9.98496994,3.201803607,11517.03407,2.441482966,2.185370741,125795.7091,5.099665828
-9.626653307,2.872344689,12418.83768,2.111222445,1.748496994,64685.35005,4.810805933
-9.275551102,2.518837675,11781.56313,2.486372745,2.419839679,111740.7751,5.04821168
-9.972945892,3.18256513,12767.53507,2.893587174,2.157314629,158788.8916,5.200820117
-9.773346693,2.978156313,14210.42084,2.172144289,1.608216433,51459.87487,4.711468726
-9.436673347,2.699198397,14967.93587,2.499198397,1.846693387,60644.53373,4.782791661
-9.85511022,3.064729459,14763.52705,2.746092184,2.191382766,85084.00933,4.929847947
-9.239478958,2.526052104,13573.14629,2.106412826,2.275551102,47395.06732,4.675733144
-9.249098196,2.535671343,12767.53507,2.699599198,1.986973948,107265.9635,5.030461938
-9.874348697,3.127254509,15809.61924,2.590581162,1.848697395,54040.22391,4.73271714
-9.585771543,2.843486974,14414.82966,2.555310621,1.958917836,70044.28149,4.845372685
-9.511222445,2.797795591,14883.76754,2.164128257,2.271543086,36350.4927,4.560510302
-9.850300601,3.129659319,15232.46493,2.835871743,2.20741483,72056.3161,4.857672055
-9.701202405,2.956513026,12130.26052,2.52004008,2.181362725,107470.0008,5.031287252
-9.342885772,2.578957916,16975.9519,2.831062124,2.097194389,64518.08821,4.80968149
-9.831062124,3.062324649,14282.56513,2.298797595,1.640280561,55474.72856,4.744095186
-9.597795591,2.812224449,16494.98998,2.896793587,1.570140281,77492.72494,4.889260933
-9.631462926,2.922845691,12034.06814,2.834268537,2.119238477,143993.5634,5.158343079
-9.720440882,2.968537074,14835.67134,2.765330661,1.758517034,83248.89387,4.920378472
-9.499198397,2.74488978,16410.82164,2.576152305,1.506012024,53393.35591,4.727487218
-9.535270541,2.773747495,16627.25451,2.281162325,2.425851703,34114.03963,4.53293315
-9.54008016,2.759318637,13969.93988,2.159318637,2.339679359,50467.76957,4.703014111
-9.951302605,3.216232465,14054.10822,2.125651303,1.51002004,41338.39934,4.616353656
-9.953707415,3.172945892,16014.02806,2.811823647,2.143286573,69185.4537,4.840014793
-9.693987976,2.978156313,13092.18437,2.54248497,1.554108216,87692.26634,4.942961294
-9.35490982,2.636673347,15052.10421,2.574549098,2.347695391,59239.35728,4.772610338
-9.294789579,2.559719439,16338.67735,2.362925852,1.594188377,43154.59708,4.635027066
-9.345290581,2.593386774,16543.08617,2.148096192,2.04509018,32903.28161,4.517239215
-9.751703407,3.002204409,14847.69539,2.648296593,1.99498998,70732.35596,4.849618124
-9.54248497,2.766533066,15016.03206,2.487975952,2.377755511,60030.67657,4.778373238
-9.520841683,2.812224449,14210.42084,2.284368737,1.870741483,49804.67373,4.697270099
-9.624248497,2.889178357,15905.81162,2.167334669,2.269539078,30659.35362,4.486562994
-9.946492986,3.177755511,16014.02806,2.856713427,1.868737475,73534.63896,4.866491964
-9.590581162,2.86753507,11529.05812,2.885571142,2.451903808,167558.7054,5.224166996
-9.465531062,2.74488978,12274.5491,2.253907816,1.850701403,75038.08716,4.875281755
-9.393386774,2.627054108,16266.53307,2.507214429,2.26753507,50994.95132,4.707527182
-9.871943888,3.146492986,15424.8497,2.210621242,2.129258517,32344.33485,4.509798225
-9.35490982,2.612625251,15569.13828,2.720440882,2.027054108,69419.0587,4.84147872
-9.932064128,3.204208417,12899.7996,2.245891784,1.834669339,61998.50561,4.792381222
-9.814228457,3.069539078,14583.16633,2.694789579,1.946893788,77745.91074,4.890677555
-9.518436874,2.754509018,16987.97595,2.170541082,2.155310621,29531.7029,4.470288491
-9.693987976,2.93006012,15857.71543,2.821442886,1.864729459,74188.17856,4.870334709
-9.696392786,2.93006012,14282.56513,2.281162325,1.666332665,55210.28537,4.742019992
-9.722845691,2.944488978,13765.53106,2.603406814,2.311623246,86353.05848,4.936277724
-9.54488978,2.797795591,15064.12826,2.56492986,2.099198397,62607.77414,4.796628264
-9.28997996,2.530861723,13573.14629,2.298797595,1.734468938,68614.99549,4.836419039
-9.460721443,2.684769539,13260.52104,2.595390782,1.716432866,102443.5785,5.010484741
-9.535270541,2.766533066,15352.70541,2.524849699,1.998997996,60967.87757,4.785101077
-9.429458918,2.708817635,13969.93988,2.467134269,2.105210421,66142.26037,4.820479033
-9.660320641,2.934869739,12058.11623,2.14008016,1.568136273,68770.81347,4.837404162
-9.965731463,3.235470942,11432.86573,2.680360721,1.746492986,164353.9363,5.21578011
-9.821442886,3.05751503,16398.7976,2.808617234,1.862725451,65071.9183,4.81339361
-9.912825651,3.172945892,12947.89579,2.681963928,2.331663327,103161.6479,5.013518271
-9.508817635,2.812224449,13488.97796,2.723647295,1.604208417,93387.95989,4.970290888
-9.905611222,3.141683367,15809.61924,2.733266533,1.516032064,68337.00195,4.834655922
-9.234669339,2.494789579,12683.36673,2.572945892,1.718436874,103668.2884,5.015645928
-9.29238477,2.533266533,11901.80361,2.277955912,2.163326653,90661.68265,4.957423775
-9.326052104,2.605410822,13464.92986,2.872745491,1.696392786,113199.2749,5.053843645
-9.590581162,2.831462926,15941.88377,2.29238477,1.562124248,41327.17322,4.616235701
-9.484769539,2.761723447,11769.53908,2.241082164,1.768537074,83700.28312,4.922726927
-9.821442886,3.040681363,13488.97796,2.234669339,2.47995992,56088.45222,4.748873456
-9.698797595,2.963727455,11745.49098,2.507214429,1.926853707,117905.942,5.071535692
-9.578557114,2.874749499,12947.89579,2.441482966,1.800601202,77247.00974,4.887881677
-9.261122244,2.535671343,16939.87976,2.843887776,1.734468938,62043.0032,4.792692812
-9.799799599,3.016633267,13861.72345,2.765330661,1.874749499,108303.4513,5.034642297
-9.277955912,2.542885772,15304.60922,2.209018036,1.716432866,43150.57121,4.634986549
-9.35490982,2.643887776,16074.1483,2.577755511,2.357715431,48992.52899,4.690129858
-9.809418838,3.081563126,13248.49699,2.112825651,1.976953908,47292.15481,4.674789103
-9.718036072,2.922845691,15364.72946,2.274749499,1.644288577,47402.19465,4.675798449
-9.799799599,3.009418838,14775.5511,2.16252505,1.956913828,42991.98979,4.633387546
-9.864729459,3.148897796,15989.97996,2.85511022,1.512024048,67688.78364,4.83051671
-9.491983968,2.711222445,11300.6012,2.138476954,2.089178357,91773.14697,4.962715624
-9.516032064,2.817034068,12599.1984,2.406212425,1.918837675,78762.18947,4.89631778
-9.333266533,2.600601202,11505.01002,2.135270541,1.666332665,81015.59492,4.908568625
-10.02825651,3.261923848,14234.46894,2.558517034,2.347695391,68951.32727,4.83854263
-9.463126253,2.696793587,11384.76954,2.399799599,2.157314629,117822.7416,5.071229124
-9.460721443,2.67995992,16350.7014,2.236272545,1.620240481,39748.16868,4.599317124
-9.559318637,2.819438878,16146.29259,2.175350701,2.275551102,30899.56161,4.489952318
-9.472745491,2.776152305,14967.93587,2.824649299,2.183366733,73598.07214,4.866866438
-9.79498998,3.086372745,13993.98798,2.133667335,2.333667335,37236.41891,4.570967908
-9.342885772,2.627054108,12851.70341,2.606613226,1.740480962,98020.4677,4.99131677
-9.460721443,2.74488978,11000,2.233066132,1.924849699,97239.45144,4.9878425
-9.3501002,2.595791583,14330.66132,2.576152305,1.842685371,77987.08163,4.892022669
-9.309218437,2.542885772,11228.45691,2.569739479,1.69238477,149782.9467,5.17546237
-9.422244489,2.694388778,13621.24248,2.279559118,1.902805611,59532.52168,4.774754279
-9.768537074,3.050300601,15677.35471,2.285971944,2.183366733,34381.9633,4.536330672
-9.977755511,3.194589178,15088.17635,2.813426854,2.219438878,83004.61259,4.919102227
-9.268336673,2.559719439,16687.37475,2.337274549,2.337675351,35378.41867,4.548738417
-9.657915832,2.918036072,14030.06012,2.763727455,2.193386774,90809.1255,4.958129493
-9.422244489,2.706412826,13909.81964,2.548897796,2.315631263,70253.35699,4.846667081
-9.321242485,2.588577154,14066.13226,2.843887776,1.99498998,99851.78154,4.999355818
-9.35490982,2.578957916,11505.01002,2.290781563,1.598196393,107500.4352,5.031410222
-9.273146293,2.562124248,13741.48297,2.601803607,2.337675351,76936.89301,4.886134644
-9.326052104,2.61503006,14378.75752,2.388577154,2.033066132,56530.25276,4.752280927
-9.883967936,3.134468938,17000,2.141683367,2.391783567,21971.25874,4.341854938
-9.561723447,2.850701403,11360.72144,2.590581162,1.592184369,136788.8362,5.136050655
-9.720440882,2.920440882,11553.10621,2.31002004,1.72244489,114783.6597,5.059880067
-9.407815631,2.670340681,14018.03607,2.358116232,2.289579158,59273.62474,4.772861486
-9.443887776,2.730460922,11529.05812,2.893587174,1.894789579,172975.7594,5.237985246
-9.537675351,2.766533066,12142.28457,2.420641283,2.177354709,101886.1426,5.00811512
-9.888777555,3.141683367,12947.89579,2.547294589,2.051102204,93285.53109,4.969814288
-10.0258517,3.276352705,13993.98798,2.28757515,1.574148297,54105.69194,4.733242955
-9.47995992,2.761723447,11408.81764,2.808617234,1.632264529,169292.4241,5.228637524
-9.975350701,3.218637275,15076.1523,2.380561122,1.942885772,47660.87772,4.678162036
-9.972945892,3.225851703,16987.97595,2.536072144,1.71242485,39913.31071,4.601117753
-9.713226453,2.949298597,16951.90381,2.399799599,2.103206413,36666.67458,4.564271524
-9.679559118,2.944488978,11685.37074,2.337274549,2.447895792,90311.20532,4.955741639
-9.972945892,3.18256513,11901.80361,2.531262525,2.029058116,132422.4467,5.121961608
-9.799799599,3.081563126,15653.30661,2.510420842,1.552104208,48972.03506,4.689948152
-9.838276553,3.091182365,14679.35872,2.343687375,2.347695391,46742.0884,4.669708112
-9.691583166,2.906012024,15268.53707,2.83747495,2.219438878,84890.18404,4.928857475
-9.595390782,2.86993988,13176.35271,2.186573146,2.313627255,52882.73031,4.723313869
-9.643486974,2.881963928,12551.1022,2.210621242,1.912825651,71780.5589,4.856006836
-9.751703407,3.028657315,12899.7996,2.327655311,2.389779559,64667.94883,4.810689086
-9.944088176,3.168136273,13909.81964,2.321242485,1.660320641,61938.13554,4.791958128
-9.626653307,2.848296593,15436.87375,2.532865731,2.029058116,60555.43235,4.782153109
-9.460721443,2.689579158,15917.83567,2.28757515,1.536072144,44288.60014,4.646291953
-9.655511022,2.901202405,11396.79359,2.70761523,1.686372745,170750.0745,5.232360902
-9.583366733,2.865130261,14210.42084,2.555310621,1.816633267,69656.127,4.842959323
-9.436673347,2.655911824,13885.77154,2.706012024,1.652304609,102645.1734,5.011338533
-9.395791583,2.631863727,11096.19238,2.872745491,1.538076152,208712.3102,5.319548065
-9.609819639,2.896392786,15689.37876,2.75250501,2.265531062,60498.82784,4.78174696
-9.499198397,2.761723447,16771.54309,2.818236473,1.936873747,60572.60385,4.782276243
-9.782965932,3.031062124,11444.88978,2.375751503,2.027054108,111721.7088,5.04813757
-9.802204409,3.021442886,11228.45691,2.176953908,2.077154309,96382.98832,4.984000387
-9.508817635,2.749699399,13068.13627,2.375751503,1.816633267,79901.51163,4.902554996
-9.472745491,2.764128257,14114.22846,2.544088176,2.187374749,66693.05821,4.824080632
-9.956112224,3.18496994,15953.90782,2.233066132,2.417835671,31379.37777,4.496644328
-9.196192385,2.463527054,16663.32665,2.896793587,2.273547094,66869.32752,4.825226956
-9.580961924,2.824248497,16278.55711,2.330861723,1.596192385,40655.72463,4.609121706
-9.660320641,2.86993988,11817.63527,2.505611222,1.914829659,130826.5237,5.116695802
-9.739679359,2.958917836,14498.998,2.803807615,2.149298597,94921.8035,4.977365981
-9.556913828,2.857915832,13513.02605,2.120841683,1.940881764,44748.25219,4.650776077
-9.381362725,2.627054108,14402.80561,2.451102204,1.94488978,66876.70627,4.825274876
-9.768537074,3.05991984,14282.56513,2.43507014,1.570140281,57914.62427,4.762788243
-9.592985972,2.833867735,11492.98597,2.688376754,2.117234469,156806.8477,5.195365024
-9.326052104,2.598196393,13344.68938,2.757314629,2.393787575,99186.68321,4.996453368
-9.316432866,2.595791583,16807.61523,2.233066132,2.175350701,31916.82956,4.504019744
-9.342885772,2.581362725,12779.55912,2.776553106,2.123246493,126506.4482,5.102112662
-9.585771543,2.80501002,14943.88778,2.124048096,2.169338677,40306.86939,4.605379068
-9.996993988,3.235470942,14222.44489,2.888777555,2.385771543,100970.0398,5.004192527
-9.47755511,2.718436874,12298.59719,2.125651303,1.844689379,69760.09084,4.843607037
-9.306813627,2.586172345,15016.03206,2.768537074,1.76252505,77384.62246,4.888654668
-9.304408818,2.559719439,12154.30862,2.18496994,2.253507014,73630.83793,4.867059743
-9.552104208,2.785771543,12190.38076,2.888777555,2.365731463,158644.6242,5.20042536
-9.277955912,2.526052104,14811.62325,2.24749499,2.301603206,48761.08551,4.688073365
-9.277955912,2.569338677,12683.36673,2.523246493,1.680360721,91825.91282,4.962965254
-9.528056112,2.768937876,11048.09619,2.847094188,1.760521042,210240.3988,5.322716172
-9.482364729,2.749699399,14823.64729,2.731663327,2.125250501,75715.4665,4.879184602
-9.318837675,2.569338677,16591.18236,2.128857715,1.916833667,32432.88685,4.510985607
-9.879158317,3.108016032,15689.37876,2.255511022,1.988977956,37564.01586,4.574772015
-9.843086172,3.110420842,14090.18036,2.444689379,1.650300601,63868.63594,4.805287641
-9.559318637,2.790581162,12923.8477,2.867935872,1.936873747,140635.0815,5.148093669
-9.941683367,3.148897796,12707.41483,2.188176353,1.822645291,70108.88928,4.845773087
-9.441482966,2.684769539,16723.44689,2.138476954,2.429859719,29012.91747,4.462591403
-9.561723447,2.817034068,13104.20842,2.547294589,1.724448898,93235.12291,4.969579548
-9.831062124,3.047895792,16903.80762,2.592184369,2.117234469,47072.69706,4.672769082
-9.475150301,2.752104208,14919.83968,2.843887776,2.477955912,77340.09574,4.888404705
-9.600200401,2.862725451,12250.501,2.194589178,2.467935872,66289.86301,4.821447122
-9.41503006,2.67755511,16519.03808,2.874348697,2.301603206,64674.4841,4.810732973
-9.482364729,2.708817635,16675.3507,2.880761523,1.548096192,72894.08213,4.862692272
-9.407815631,2.675150301,15749.499,2.258717435,1.838677355,40140.30724,4.603580692
-9.465531062,2.761723447,16386.77355,2.66753507,1.628256513,52258.84854,4.718159836
-9.641082164,2.855511022,12527.05411,2.657915832,1.700400802,131618.0219,5.11931536
-9.520841683,2.80741483,16254.50902,2.547294589,1.534068136,47730.02384,4.678791651
-9.92004008,3.156112224,15184.36874,2.452705411,1.678356713,54363.11476,4.735304332
-9.47995992,2.711222445,16050.1002,2.462324649,2.361723447,48674.57214,4.687302143
-9.249098196,2.526052104,15040.08016,2.342084168,1.724448898,51130.28381,4.708678203
-9.766132265,2.968537074,13585.17034,2.609819639,2.389779559,93242.64157,4.969614569
-9.693987976,2.918036072,13945.89178,2.487975952,1.548096192,78599.44393,4.895419474
-9.374148297,2.607815631,14955.91182,2.237875752,2.279559118,47414.54302,4.675911569
-9.782965932,3.033466934,13176.35271,2.290781563,2.093186373,64242.46923,4.807822225
-9.35490982,2.648697395,11721.44289,2.380561122,1.506012024,96487.23146,4.984469845
-9.506412826,2.788176353,13885.77154,2.824649299,1.586172345,100184.6634,5.000801243
-9.215430862,2.48757515,15821.64329,2.763727455,2.143286573,67700.33643,4.830590827
-9.989779559,3.24749499,12046.09218,2.673947896,1.896793587,139256.0271,5.143814001
-10.03547094,3.285971944,14426.85371,2.617835671,2.303607214,68742.08258,4.837222685
-9.229859719,2.509218437,15232.46493,2.342084168,2.485971944,46076.51724,4.663479645
-9.672344689,2.893987976,12298.59719,2.678757515,2.225450902,132231.4042,5.12133461
-9.484769539,2.754509018,14138.27655,2.205811623,2.115230461,47640.57042,4.677976953
-9.766132265,2.99739479,13969.93988,2.544088176,1.820641283,80131.54419,4.903803512
-9.883967936,3.124849699,14222.44489,2.212224449,1.69238477,47991.82109,4.68116723
-9.633867735,2.934869739,13873.74749,2.452705411,1.528056112,64067.78833,4.806639732
-9.98496994,3.199398798,16050.1002,2.433466934,1.808617234,45657.59556,4.659513037
-9.612224449,2.817034068,16591.18236,2.295591182,1.52004008,40495.29496,4.607404567
-9.511222445,2.74488978,11529.05812,2.196192385,1.654308617,93130.3602,4.969091283
-9.446292585,2.687174349,11060.12024,2.374148297,2.305611222,119229.3302,5.076383104
-9.316432866,2.581362725,16458.91784,2.832665331,1.856713427,66761.21758,4.824524249
-9.405410822,2.627054108,13452.90581,2.524849699,1.934869739,91464.10961,4.961250711
-9.508817635,2.759318637,16831.66333,2.390180361,1.620240481,39855.47348,4.600487973
-9.633867735,2.906012024,13645.29058,2.253907816,1.594188377,56200.04753,4.749736683
-9.686773547,2.954108216,12418.83768,2.547294589,2.001002004,103390.8601,5.014482148
-9.908016032,3.132064128,15869.73948,2.621042084,1.818637275,59340.8294,4.773353612
-10.05230461,3.283567134,12430.86172,2.513627255,2.081162325,106489.7486,5.027307802
-9.713226453,3.004609218,14799.5992,2.515230461,1.506012024,57916.51617,4.76280243
-9.886372745,3.146492986,14018.03607,2.858316633,2.195390782,100328.2297,5.001423149
